lat,lon,estado,nombre,tipo,mas informacion,address
19.6407608,-99.0849182,0,,Edificio,Grietas y separacion del Edificios,"San Rafael, 55719 San Francisco Coacalco, Méx., Mexico"
19.4770303,-99.1515511,0,,Edificio,Daño en fachada,"Calle 25 157, Pro Hogar, 02600 Ciudad de México, CDMX, Mexico"
19.4486475,-99.1369714,0,,Edificio,Grietas y hundimiento del suelo,"Igcio Allende 340, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.3897166,-99.180965,0,,Edificio,Muchas grietas profundas dentro de los departamentos,"Río Becerra 283, Nápoles, 03810 Ciudad de México, CDMX, Mexico"
19.3778509,-99.1399924,0,,Edificio,Sólo se fue la luz porque un transformador se quemó,"Calz. de Tlalpan 1108, tivitas, 03500 Ciudad de México, CDMX, Mexico"
19.3664714,-99.2319841,0,,Edificio,Es u gruta que está en todo el primer piso,"Av. Sta. Lucia 1120, Coli del Sur, 01430 Ciudad de México, CDMX, Mexico"
19.3756516,-99.1380866,0,,Edificio,Grietas diagoles en muro de carga,"Calle Zacahuitzco 78, Carmen, 03540 Ciudad de México, CDMX, Mexico"
19.4154953,-99.1559953,0,,Edificio,Grita en la colum de la escuela de comercio (no se ve desde la calle y'a que es u colum trasera),"Calle Querétaro 34, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3685973,-99.1502921,0,,Edificio,Edificio de 7 pisos tiene grietas por el lado frontal y trasero y por dentro en la mayoría de los departamentos,"Eje Central Lázaro Cárdes 418, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.3988294,-99.1587366,0,,Edificio,Edificio colapsado,"Enrique Rebsamen 241, rvarte Poniente, 03020 Ciudad de México, CDMX, Mexico"
19.4008297,-99.081785,0,,Edificio,"Grietas en paredes y loza de aula, Dirección y Bodega de la Escuela Primaria Benito Fentanes","Av. Río Churubusco 2117, Agrícola Oriental, 08500 Ciudad de México, CDMX, Mexico"
19.3921015,-99.1821698,0,,Edificio,Pequeñas grietas en los departamentos y vidrios rotos,"Avenida Patriotismo 342, San Pedro de los Pinos, 03800 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Cuarteaduras. No sobrepasan la pared.,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4508267,-99.1727237,0,,Edificio,Muchas cuarteaduras y partes dumbadas y un boquete y recargado un poco otro Edificio contiguo,"Calz México-Tacuba 271, Un Hogar Para Nosotros, 11330 Ciudad de México, CDMX, Mexico"
19.3685973,-99.1502921,0,,Edificio,"Muros fracturados,fachada, vidrios","Eje Central Lázaro Cárdes 418, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.4460307,-99.180101,0,,Edificio,"Muros, grietas","Av. Mari ciol 200, Anáhuac I Secc, 11320 Ciudad de México, CDMX, Mexico"
19.3674493,-99.2591212,0,,Edificio,Fuga de gas dentro de todo el Edificio,"Plaza Samara, Antonio Dovali Jaime No. 94, Alvaro Obregon, Santa Fe, 1210 Ciudad de México, CDMX, Mexico"
19.3853922,-99.1862597,0,,Edificio,Cuarteaduras,"Av. Revolución 648, Benito Juárez, 03800 Ciudad de México, CDMX, Mexico"
19.436324,-99.1696055,0,,Edificio,Hay grietas en escaleras de emergencia y estaciomiento,"Av. Parque Vía 190, San Rafael, Ciudad de México, CDMX, Mexico"
19.3911016,-99.0763477,0,,Edificio,No hay luz,"Ote. 239 115, Agrícola Oriental, 08500 Ciudad de México, CDMX, Mexico"
19.4245449,-99.1702366,0,,Edificio,Grietas en u habitación y en el baño se despegaron dos piezas de azulejo de la pared.,"Tokio 8, Juárez, 06600 Ciudad de México, CDMX, Mexico"
19.340035,-99.1842154,0,,Edificio,Grietas en las paredes,"Privada de Chimalistac 42, Torres de Chimalistac, Copilco Universidad, 04319 Ciudad de México, CDMX, Mexico"
19.390043,-99.1682665,0,,Edificio,"Grietas en todo el Edificio, escaleras, fisura en un pilar principal, muros casi x derrumbar","Calle Concepción Beistegui 518, Col del Valle Nte, 03100 Del Valle Nte, CDMX, Mexico"
19.4103944,-99.1691137,0,,Edificio,"Derrumbe parcial de partes del Edificio, grietas, no hay luz","Iztaccihuatl 53, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.377319,-99.2596311,0,,Edificio,Menor,"Carr. México-Toluca 2833, Granjas Palo Alto, 05110 Ciudad de México, CDMX, Mexico"
19.4023065,-99.1530707,0,,Edificio,"Se cayeron partes de paredes, y muchas grietas en los departamentos","Xochicalco 52, Piedad rvarte, 03000 Ciudad de México, CDMX, Mexico"
19.4246531,-99.061867,0,,Edificio,En techo de segundo piso,"Nezahualcóyotl 84, Arel 1ra Secc, 15600 Ciudad de México, CDMX, Mexico"
19.3914049,-99.1641625,0,,Edificio,Daño en la infrastructura del edicificio (fachada) y adentro de los departamentos,"Parque Mariscal Sucre 9, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.2060206,-98.7938481,0,,Edificio,Se cayo la barda hacia la casa cuarteo la barda de la recamara y quedó volando la venta solo la sostiene la parte de arriba se vino la barda con tierra hacia la casa,"Chapultepec 5, Tlalmalco, 56700 Tlalmalco, Méx., Mexico"
19.3553185,-99.1446957,0,,Edificio,"El inmueble es de la SEGOB, quedó muy afectado en su interior por el sismo, todo el persol alcanzó a salir al parecer sin lesiones pero el inmueble sufrió un daño considerable","Calz. de Tlalpan 1703, San Diego Churubusco, 04120 Ciudad de México, CDMX, Mexico"
19.3522532,-99.1786012,0,,Edificio,Daños estructurales en planta baja,"Vito Alessio Robles 380, Florida, 01030 Ciudad de México, CDMX, Mexico"
19.4091654,-99.1415328,0,,Edificio,Grietas,"Manuel Caballero 54, Obrera, 06800 Ciudad de México, CDMX, Mexico"
19.3784504,-99.1675966,0,,Edificio,Múltiples grietas y desprendimiento de aplados.,"Amores 1162, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.40032,-99.271784,0,,Edificio,Grietas,"Circuito Empresarial 5, Jesús del Monte, 52764 Huixquilucan, Méx., Mexico"
19.4727367,-99.187195,0,,Edificio,grieta en el techo,"Av Azcapotzalco 385, Col del Recreo, 02070 Ciudad de México, CDMX, Mexico"
19.3991286,-99.1494383,0,,Edificio,Daño de.la.fachada,"Mitla 23, rvarte Oriente, 03020 Ciudad de México, CDMX, Mexico"
19.4226071,-99.1552628,0,,Edificio,Fuga grande de agua,"Cjon. Durango 11, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.4842116,-99.1137799,0,,Edificio,Grietas paredes,"5 de Febrero 132, Villa Gustavo A. Madero, 07050 Ciudad de México, CDMX, Mexico"
19.4089737,-99.1682063,0,,Edificio,Todos los Edificios de apartamentos de la calle estan dañados de leve a moderado.,"Campeche, Ciudad de México, CDMX, Mexico"
28.4026231,-106.8482535,0,,Edificio,Derrumbe,"Amsterdam, Los Manzanos, Cd Cuauhtémoc, Chih., Mexico"
19.2980917,-99.0777836,0,,Edificio,Grietas en distintos muros.,"Río Azul MZ86 LT15, Valle de San Lorenzo, 09970 Ciudad de México, CDMX, Mexico"
19.0715291,-98.1474358,0,,Edificio,Grietas en la pared,"Dalia 4606, Viveros del Valle, 72225 Puebla, Pue., Mexico"
19.3916506,-99.2810007,0,,Edificio,Grieta transversal a 45 grados en colum estructural de concreto.,"Palmas Hills, Valle de las Palmas, ucalpan de Juárez, Méx., Mexico"
19.4477958,-99.1735467,0,,Edificio,Grietas en todas las trabes de estaciomiento (planta baja) localizadas a 1/4 de izquierda a derecha y a 1/4 de derecha a izquierda y a su vez en el centro de la trabe y en dos colums principales u grieta horizontal en cada u.,"Lago Cuitzeo 32, Anáhuac I Secc., Miguel Hidalgo, 11320 Ciudad de México, CDMX, Mexico"
19.3409719,-99.0383325,0,,Edificio,Grietas erea de ventas y muros,"Javier Mi 70, Santa Cruz Meyehualco, 09700 Ciudad de México, CDMX, Mexico"
19.2722244,-98.9986992,0,,Edificio,Techos destrozados bardas cuarteadas ivitable,"José María Morelos 101, San Mateo, 13040 Ciudad de México, CDMX, Mexico"
19.3914824,-99.186065,0,,Edificio,agrietamientos en muros de soporte,"Av. Revolución 587, 8 de Agosto, Ciudad de México, CDMX, Mexico"
19.5031251,-99.0828952,0,,Edificio,Cuarteduras en muros con probabilidad de daño fuerte y colapso.,"Calle 319 811, Nueva Atzacoalco, 07420 Ciudad de México, CDMX, Mexico"
19.412247,-99.1367701,0,,Edificio,Grietas y derrumbe de u barda,"José Joaquín Pesado 5, Obrera, 06800 Ciudad de México, CDMX, Mexico"
19.3744075,-99.0713212,0,,Edificio,Cuarteaduras en la planta alta de mi casa,"10 de Agosto de 1860 69, Leyes de Reforma 3ra Secc, Ciudad de México, CDMX, Mexico"
19.3966973,-99.1737323,0,,Edificio,"Daños en elevadores, caída de azulejos y del yeso de las paredes con grietas","Dakota 79, Nápoles, 03810 Ciudad de México, CDMX, Mexico"
19.4102873,-99.1812735,0,,Edificio,Grietas en fachadas y departamentos,"Carlos B. Zeti 33, Hipódromo Condesa, 06170 Ciudad de México, CDMX, Mexico"
19.5159146,-99.0722987,0,,Edificio,Gritas en las paredes y separación de las mismas,"FFCC México-Veracruz 316, El Salado Xalostoc, 55360 Ecatepec de Morelos, Méx., Mexico"
19.3077428,-99.1549338,0,,Edificio,se generaron pequeñas grietas en techos,"San Jorge 643, Pedregal de Sta Úrsula, 04600 Ciudad de México, CDMX, Mexico"
19.3116942,-99.2271845,0,,Edificio,Grietas fuertes en muros estructurales,"Altavista 105, Heroes de Padier, 10700 Ciudad de México, CDMX, Mexico"
19.315821,-99.2228656,0,,Edificio,Un lado del Edificio tiene muchas cuarteadas,"Av. Oaxaca 193, San Jerónimo Aculco, Ciudad de México, CDMX, Mexico"
19.4051226,-99.2595481,0,,Edificio,"Separación de colums, gritas en muros","Filosofía y Letras, Lomas Ahuac, 52786 ucalpan de Juárez, Méx., Mexico"
19.2956666,-99.1575258,0,,Edificio,Grietas a lo largo de diez pisos,"San Juan de Dios 50, Toriello Guerra, 14050 Ciudad de México, CDMX, Mexico"
19.5454153,-99.0422306,0,,Edificio,Poste a punto de caer y sin luz,"Calle 2, Ecatepec de Morelos, Méx., Mexico"
19.4058606,-99.1703785,0,,Edificio,Grietas y descuadre de puertas,"Baja California, Ciudad de México, CDMX, Mexico"
19.4112205,-99.1343594,0,,Edificio,Grietas en el techo,"José María Roa Bárces 188, Vista Alegre, 06860 Ciudad de México, CDMX, Mexico"
19.2856045,-99.1715587,0,,Edificio,Grietas,"Chilapa 98, Tlalpan Centro II, 14000 Ciudad de México, CDMX, Mexico"
19.3602894,-99.1460693,0,,Edificio,Grietas en la planta baja,"Calle Balboa 1002, Portales Sur, 03300 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Grietas en varios departamentos del multifamiliar,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4128949,-99.1699512,0,,Edificio,Al borde del colapso,"Av México, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.3023312,-99.1892189,0,,Edificio,Daño a muros y escaleras,"Periferico Sur 4828, Parques del Pedregal, 04500 Ciudad de México, CDMX, Mexico"
19.4477958,-99.1735467,0,,Edificio,grietas,"Lago Cuitzeo 32, Anáhuac I Secc., Miguel Hidalgo, 11320 Ciudad de México, CDMX, Mexico"
19.3433,-99.1428332,0,,Edificio,Grietas y desprendimiento de material de las paredes,"GUATEMALA 22 Edificio C COLONIA CAMPESTRE CHURUBUSCO CODIGO POSTAL 04200 COYOACAN DISTRITO FEDERAL, Mexico"
19.4013776,-99.1451137,0,,Edificio,"El Edificio y departamentos están cuarteados, dicen que son daños estéticos, pero no lo parecen.","Eje Central Lázaro Cárdes 402, Álamos, 03400 Ciudad de México, CDMX, Mexico"
19.3729355,-99.1807184,0,,Edificio,"Grietas por todo el Edificio y dentro de los departamentos en varias paredes, desconocemos si hay daño estructural. Por favor que alguien venga a revisar. Muchísimas gracias!!!","Calle Valencia 43, Insurgentes Mixcoac, 03920 Ciudad de México, CDMX, Mexico"
19.3474265,-99.3012097,0,,Edificio,"Grietas fuertes en muchos muros de todo el Edificio, tanto en departamentos como en escaleras y áreas comunes. Las grietas son de variadas direcciones; transversales, diagoles, verticales y algus pegadas a lozas de techos y/o pisos.","Prol. 16 de Septiembre 674, Contadero, 05230 Ciudad de México, CDMX, Mexico"
19.3650359,-99.143275,0,,Edificio,"Gritas diagoles, paredes separadas del techo en los departamentos que están al lado del módulo de circulación ( escaleras, ascensores), grietas verticales, desprendimiento de materiales de la fachada producto de agrietamientos horizontales","Calle Antillas 609, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.3814133,-99.185406,0,,Edificio,Grieta en caseta de vigilancia,"Watteau 8, Nonoalco, 03700 Ciudad de México, CDMX, Mexico"
19.4010923,-98.9932988,0,,Edificio,Hay grietas en casa abitacion preocupación de vivienda al desplomarce,"Arandas 216, Benito Juárez, 57000 Nezahualcóyotl, Méx., Mexico"
19.3321184,-99.2689811,0,,Edificio,Grietas de muros,"Prolongacion San Diego 72, San Bartolo Ameyalco, 01800 Ciudad de México, CDMX, Mexico"
19.4958872,-99.1956502,0,,Edificio,Se cayeron plafones y paredes falsas,"Jacarandas, Ciudad de México, CDMX, Mexico"
19.3915946,-99.1701579,0,,Edificio,"Daños en el Edificio, grietas y paredes caidas","Calle Patricio Sanz 612, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4545819,-99.1456509,0,,Edificio,Cuarteaduras profundas en muros de carga!  Urge revisión de protección civil,"Calle Guerrero 380, Tlatelolco, 06900 Ciudad de México, CDMX, Mexico"
19.975166,-102.25094,0,,Edificio,Grietas en loza de recamata,"Rigoberta Menchú 84, Luis Doldo Colosio Murrieta, 59640 Zamora, Mich., Mexico"
19.4144132,-99.1474364,0,,Edificio,Grietas,"Dr. Balmis 76, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.4186629,-99.1414694,0,,Edificio,Derrumbe parcial en varios pisos,"Lorenzo Boturini 52, Obrera, 06800 Ciudad de México, CDMX, Mexico"
19.3673655,-99.2686653,0,,Edificio,Grietas en todo el Edificio,"Alejandro Volta 10, Santa Fe, Paseo de las Lomas, 01330 Ciudad de México, CDMX, Mexico"
19.3709881,-99.1718328,0,,Edificio,Grietas en varios departamentos del Centro Urbano Presidente Aleman,"Av. Coyoacán 1435, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.3195486,-99.0917369,0,,Edificio,Grieta en la banqueta y u grieta en uno de los cuartos,"Morelos 56, Lomas Estrella 2da Secc, 09890 Ciudad de México, CDMX, Mexico"
19.3719777,-99.1221203,0,,Edificio,Se hicieron diversas grietas en la estructura de los 6 Edificios,"Calz. de la Viga 1418, El Sifón, 09400 Ciudad de México, CDMX, Mexico"
19.3499433,-99.2247715,0,,Edificio,Leves Cuarteaduras en tres departamentos y u colum,"Jacarandas 141, San Clemente Nte, 01740 Ciudad de México, CDMX, Mexico"
19.2999245,-99.1711958,0,,Edificio,Leve a moderado,"Nte. 1 208, Isidro Fabela, 14030 Ciudad de México, CDMX, Mexico"
19.3369473,-99.1555588,0,,Edificio,Grietas en el piso y en muros,"Las Flores 71, Los Reyes, 04330 Ciudad de México, CDMX, Mexico"
19.2986593,-99.0676508,0,,Edificio,Grietas en el suelo y en paredes,"Oyamel, Ciudad de México, CDMX, Mexico"
28.9371365,-81.9489465,0,,Edificio,Grieta en u parte superior del departamento en la que se aprecia la separacion del ladrillo con la loza,"Avenida Central, Lady Lake, FL 32159, USA"
19.4120042,-99.0818819,0,,Edificio,Grietas en pardes,"Calz. Igcio Zaragoza 93, Puebla, 15730 Ciudad de México, CDMX, Mexico"
19.5239282,-99.16306,0,,Edificio,Grietas,"Calle 28-A 8, Santiago Atepetlac, 07630 Ciudad de México, CDMX, Mexico"
19.5408675,-99.1387656,0,,Edificio,Grietas en paredes y techo.,"Francisco Villa 50, Cuautepec de Madero, 07790 Ciudad de México, CDMX, Mexico"
19.2897419,-99.0134042,0,,Edificio,Transformado a punto de caer,"Esteban Chavero 27, Ojo de Agua, 13450 Ciudad de México, CDMX, Mexico"
19.3514619,-99.0818873,0,,Edificio,Grietas de más de dos metros de diámetro en pared y piso.,"Palmas 14, El Manto, 09830 Ciudad de México, CDMX, Mexico"
19.3611245,-99.1442542,0,,Edificio,Caída de transformador de electricidad,"Calle Antillas 908, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.3015328,-99.1872545,0,,Edificio,Grietas,"Calle Alborada 124, Parques del Pedregal, 14250 Ciudad de México, CDMX, Mexico"
19.3807184,-99.1713012,0,,Edificio,"Hay grietas delgadas por todo el Edificio (nuevas) son 12 niveles, alfus frietas son de 45 grados, marcos rigidos (colums-trabes) no parecen muy afectadas pero hay muros colapsados","Calle Providencia 1218, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4378676,-99.1271289,0,,Edificio,Parte de u barda,"República de Colombia 96, Centro Histórico, Centro, 06000 Centro, CDMX, Mexico"
19.3743226,-99.1771783,0,,Edificio,U de las torres presenta varía grietas,"Tejocotes 178, Tlacoquemecatl del Valle, 03200 Ciudad de México, CDMX, Mexico"
19.4980604,-99.1687643,0,,Edificio,Grietas en varios pisos,"Calle Pte. 140 839, Industrial Vallejo, 02300 Ciudad de México, CDMX, Mexico"
19.4583143,-99.1920677,0,,Edificio,Grietas. En muros. Y colums de carga,"Calle Lago Guija 72, Torre Blanca, 11280 Ciudad de México, CDMX, Mexico"
19.4361459,-99.1732856,0,,Edificio,Casa cuarteada muy deteriorada,"Bahía Perula 101, Verónica Anzúres, 11300 Ciudad de México, CDMX, Mexico"
19.4199804,-99.1552262,0,,Edificio,Daños estructurales posible derrumbe de Edificio,"Morelia 107, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.4312896,-99.1657777,0,,Edificio,Hay fisuras y fracturas en todos los pisos. Es un Edificio de 8 pisos.,"Rio Panuco 66, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.28906,-99.1489926,0,,Edificio,"Puertas asentadas, vidrios y techos caídos, grandes grietas","Calz México-Xochimilco 289, Guadalupe Tlalpan, 14389 Ciudad de México, CDMX, Mexico"
19.4516397,-99.2028514,0,,Edificio,"Poste de luz ubicado afuera del #721 de la calle poniente presenta grietas , es alarmante por qué tiene muchos cables de alumbrado público y de energía y servicios de cable e internet","Pte. 139-A 721, México Nuevo, 11260 Ciudad de México, CDMX, Mexico"
19.4135395,-99.1107142,0,,Edificio,Tiene muchas cuarteadas en muros  castillos y trabes,"Av. del Taller 508, Jardín Balbue, 15900 Ciudad de México, CDMX, Mexico"
19.4461322,-99.1572835,0,,Edificio,Grietas en ventas,"Santa María La Ribera 97, Sta María la Ribera, 06400 Ciudad de México, CDMX, Mexico"
19.395576,-99.1430215,0,,Edificio,Edificio ladeado,"Castilla 182, Álamos, 03400 Ciudad de México, CDMX, Mexico"
19.3597984,-99.1616745,0,,Edificio,Grieta en centro de muro de 4 metros. Abarca primer y segunda planta,"Bruno Traven 150, Gral Aya, 03340 Ciudad de México, CDMX, Mexico"
19.4368715,-99.1740759,0,,Edificio,Muchas grietas,"Bahía Perula 80, Verónica Anzúres, 11300 Ciudad de México, CDMX, Mexico"
19.3413702,-99.0649955,0,,Edificio,Falla de servicio de luz eléctrica,"Calle Apio 43, Los Ángeles, 09830 Ciudad de México, CDMX, Mexico"
19.3329216,-99.1266958,0,,Edificio,"Afectación de las colums de apoyo, grietas profundas","Ejido de Los Reyes 139, Ex-Ejido de San Francisco Culhuacan, 04470 Ciudad de México, CDMX, Mexico"
19.3729355,-99.1807184,0,,Edificio,12 departamentos con grietas grandes,"Calle Valencia 43, Insurgentes Mixcoac, 03920 Ciudad de México, CDMX, Mexico"
19.3842193,-99.1701652,0,,Edificio,Muchas grietas fuertes,"Dr. José Igcio Bartolache 1137, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.2978633,-99.233973,0,,Edificio,Fisuras en paredes,"Soledad 3, San Nicolás Totolapan, 10900 Ciudad de México, CDMX, Mexico"
19.4477958,-99.1735467,0,,Edificio,Grietas en trabes en la planta baja,"Lago Cuitzeo 32, Anáhuac I Secc., Miguel Hidalgo, 11320 Ciudad de México, CDMX, Mexico"
19.3410803,-99.1087617,0,,Edificio,Grietas en patios zaguán y un poste apuntó de caer,"Av. Tláhuac 3993, Los Reyes Culhuacan, 09870 Ciudad de México, CDMX, Mexico"
19.4227547,-99.1450376,0,,Edificio,Grietas en muros exteriores e interiores de varios Edificios y departamentos de la unidad,"Dr. Andrade 72, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.3958056,-99.1716269,0,,Edificio,Grietas en los departamentos,"Av. Insurgentes Sur 636, Col del Valle Nte, 03103 Del Valle Nte, CDMX, Mexico"
19.3786098,-99.1890755,0,,Edificio,Grietas por todo el departamento,"Calle Van Dick 33, Nonoalco, 03700 Ciudad de México, CDMX, Mexico"
19.3290209,-99.1719496,0,,Edificio,Grietas,"Av. Acahuita 226, Pedregal de Santo Domingo, 04369 Ciudad de México, CDMX, Mexico"
19.390526,-99.1710035,0,,Edificio,"Muros agrietados y colapsados, necesitamos que vaya alguien de protección civil! Ya evacuamos pero no sabemos si podemos volver. Está muy dañado.","Calle Concepción Beistegui 205, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.4284519,-99.1687695,0,,Edificio,Hotel del ángel Edificio muy agrietado fugas de agua es un Edificio ya antigüo varias paredes se abrieron.,"Calle Río Lerma 154, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4508267,-99.1727237,0,,Edificio,Multiples grietas y desprendimiento de pared,"Calz México-Tacuba 271, Un Hogar Para Nosotros, 11330 Ciudad de México, CDMX, Mexico"
19.4291833,-99.1879205,0,,Edificio,Grietas en el concreto de soporte del garaje del edifico y en las paredes de los departamentos,"Hegel 610, Polanco, Polanco V Secc, 11560 Ciudad de México, CDMX, Mexico"
19.3481704,-99.1211894,0,,Edificio,1985,"Paseo Nuevo 43, Paseos de Taxqueña, 04250 Ciudad de México, CDMX, Mexico"
19.355784,-99.2342455,0,,Edificio,"grita diagol por escaleras, y grietas a lo alto de paredes, no se ve ven muy profundas.","Plaza del Rocío 14, Belen de las Flores, 01110 Ciudad de México, CDMX, Mexico"
19.3840399,-99.1628386,0,,Edificio,Grietas importantes en 2 Edificios,"Calle San Borja 908, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.3365625,-99.1763842,0,,Edificio,Grietas grandes en el Edificio,"Cerro del Agua, Integración Latinoamerica, 04350 Ciudad de México, CDMX, Mexico"
19.3046436,-99.1813002,0,,Edificio,"En el Edificio y en mi departamento hay muchas grietas, se cayo el yeso de las paredes y el azulejo del departamento se despegó","Ocaso 20, Insurgentes Cuicuilco, 04530 Ciudad de México, CDMX, Mexico"
19.2867675,-99.6690901,0,,Edificio,"Pequeñas fisuras en algus paredes de los departamentos y algunos por las escaleras tanto del Edificio como del domicilio, y fisuras más prolongadas en uno de los extremos del Edificio.","Vasco de Quiroga 417, Barrio de San Berrdino, 50080 Toluca de Lerdo, Méx., Mexico"
19.4048851,-99.1681228,0,,Edificio,El muro del hospital Dalinde se derrumbó sobre las casas aledañas,"Quinta Roo 93, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4423152,-99.1837891,0,,Edificio,"<U+202A>Apoyo para revisar Portika Polanco, somos más de 500 familias evacuadas y no sabemos si es seguro entrar, los primeros 5 pisos están muy dañados con grietas.","Calz. Gral. Mariano Escobedo 193, Mariano Escobedo, 11460 Ciudad de México, CDMX, Mexico"
19.4268112,-99.1566078,0,,Edificio,"Es un Edificio antiguo requerimos revisión por protección civil, hay muchas grietas grandes y pequeñas son 4 pisos","Calle Marsella 11, Juárez, 06600 Juárez, CDMX, Mexico"
19.3773494,-99.1030173,0,,Edificio,Grietas en el suelo paredes y entre dos construcciones,"Tenexpa 12, Nueva Rosita, 09410 Ciudad de México, CDMX, Mexico"
16.7648524,-93.1633663,0,,Edificio,Está cuarteado,"Tulipanes, Los Laureles, 29020 Tuxtla Gutiérrez, Chis., Mexico"
19.4204591,-99.1614862,0,,Edificio,"Grietas en la mayoria de los muros del departamento
Algus considerables","Jalapa 68, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3682011,-99.1703522,0,,Edificio,Cairtadiras y paredes colapsadas,"Amores 1625, Col del Valle Sur, 03100 Ciudad de México, CDMX, Mexico"
19.2651293,-98.9029505,0,,Edificio,"De vino a bajo u barda de mi casa, y parte del cuarto de mi papa","1a. Cda. ranjo 5, Chalco Centro, 56600 Chalco de Díaz Covarrubias, Méx., Mexico"
19.3769618,-99.1923092,0,,Edificio,Grietas sobre el piso del departamento,"Ferrocarril de Cuervaca 188, Alfonso XIII, 01460 Ciudad de México, CDMX, Mexico"
19.3656564,-99.1515032,0,,Edificio,Edificio dañado con sobrevivientes atrapados,"Gral. Emiliano Zapata & Saratoga, Portales Nte, 03300 Ciudad de México, CDMX, Mexico"
19.4497798,-99.1433065,0,,Edificio,Grietas,"Estrella 36, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.4232912,-99.1355194,0,,Edificio,Grietas en paredes dentro de los 2 edifici,"5 de Febrero 132, Centro, 06080 Centro, CDMX, Mexico"
19.4232912,-99.1355194,0,,Edificio,Grietas en paredes dentro de los 2 edifici,"5 de Febrero 132, Centro, 06080 Centro, CDMX, Mexico"
19.4475962,-99.157159,0,,Edificio,Varias. Grietas. Profundas y largas en paredes.techo y escaleras,"Santa María La Ribera 129, Sta María la Ribera, 06400 Ciudad de México, CDMX, Mexico"
19.3914824,-99.186065,0,,Edificio,Edificio ladeado con riesgo de caerse,"Av. Revolución 587, 8 de Agosto, Ciudad de México, CDMX, Mexico"
19.3810116,-99.1656186,0,,Edificio,Múltiples grietas en paredes y piso en Edificio y departamentos,"Calle Gabriel Mancera 1045, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.381571,-99.1815862,0,,Edificio,Grietas,"Jordaens 11, Cd de los Deportes, 03710 De los Deportes, CDMX, Mexico"
19.3759797,-99.213098,0,,Edificio,Varias grietas,"Palmas, 01410 Ciudad de México, CDMX, Mexico"
19.4097582,-99.1734511,0,,Edificio,Grietas y daños en las escaleras de desalojo del Edificio.,"Saltillo 19, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.4106727,-99.1813593,0,,Edificio,"Grietas , derrumbe de acabados, el Edificio se golpeó con el Edificio vecino En el último nivel. Muros agrietados en el primer nivel.","Carlos B. Zeti 40, Hipódromo Condesa, 06170 Ciudad de México, CDMX, Mexico"
19.4285168,-99.1764854,0,,Edificio,Grietas en paredes. Escalera separada de la pared.,"Descartes 48, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.307627,-98.9705659,0,,Edificio,Grieta en colum de casa,"Rafael Oropeza 58, San Miguel, 13070 Santa Catari Yecahuitzotl, CDMX, Mexico"
19.3369798,-99.1979074,0,,Edificio,Grietas en trabes,"Rio de la Magdale 116, Loreto y Campamento, 01080 Ciudad de México, CDMX, Mexico"
19.3340837,-99.1772014,0,,Edificio,"Se fracturaron colums y trabes, la
estructura se daño, hay fracturas a 45 grados, transversales","Filosofía y Letras 21, Copilco Universidad, 04360 Ciudad de México, CDMX, Mexico"
19.3770018,-99.1943382,0,,Edificio,Grieta horizontal a lo largo de la pared,"Calle Carlos Dolci 96, Alfonso XIII, 01460 Ciudad de México, CDMX, Mexico"
19.403507,-99.1525198,0,,Edificio,"se ven fisuras en las planta de abajo, la casa tiene 3 plantas, nosotros no sabemos si son de gravedad.","Tajín 9, Piedad rvarte, 03000 Ciudad de México, CDMX, Mexico"
